dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,group_feature,group_value,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,true_positive_rate_mean,true_positive_rate_std,true_positive_rate_ci95_low,true_positive_rate_ci95_high,true_positive_rate_n,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95_low,false_positive_rate_ci95_high,false_positive_rate_n,demographic_parity_difference_mean,demographic_parity_difference_std,demographic_parity_difference_ci95_low,demographic_parity_difference_ci95_high,demographic_parity_difference_n,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_ci95_low,equalized_odds_difference_ci95_high,equalized_odds_difference_n
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,bmi_category,underweight,631.4,44.69116243733205,592.226468936283,670.5735310637169,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,5,0.07159707112986623,0.06340549748357995,0.016019702141839398,0.12717444011789306,5,0.16582555112944336,0.14622456684902438,0.037654067119130136,0.2939970351397566,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.679963273436,5,0.020538416322317322,0.01845127039240103,0.0043651647338112595,0.036711667910823385,5,0.09055620469906622,0.08047913646562464,0.020013131295279638,0.1610992781028528,5,0.01016529477247852,0.009315350918373553,0.002000029680481165,0.018330559864475876,5,0.00494118589449152,0.0044069083897630415,0.0010783603762827948,0.008804011412700244,5,0.00499953297674058,0.005457309256614304,0.00021599050370543684,0.009783075449775722,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,sex,male,22268.4,45.72526653831555,22228.320036726564,22308.47996327344,5,0.025479602216808884,0.02265437382724898,0.0056221680295639315,0.045337036404053836,5,0.09313525521325186,0.0821355863012889,0.02114023951139074,0.16513027091511298,5,0.013299631185679062,0.012004983414816097,0.0027767992638388136,0.023822463107519308,5,0.00494118589449152,0.0044069083897630415,0.0010783603762827948,0.008804011412700244,5,0.00499953297674058,0.005457309256614304,0.00021599050370543684,0.009783075449775722,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.514562963166,5,0.14185299071685875,0.01628482725662448,0.12757871026377848,0.15612727116993902,5,0.49413529659806643,0.03077967004489782,0.46715572625626745,0.5211148669398654,5,0.09872965513498162,0.014024031143041517,0.08643704984885098,0.11102226042111227,5,0.3041441931066723,0.02982621083951772,0.2780003666068984,0.33028801960644616,5,0.3751986354729642,0.05673585372159089,0.32546746700524326,0.4249298039406852,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,age_group,60_plus,24506.0,146.14547546879444,24377.897842641116,24634.102157358884,5,0.3327859599212542,0.03249375568119574,0.30430392727466415,0.36126799256784425,5,0.6374751822092694,0.0446969288683513,0.5982965966459077,0.676653767772631,5,0.2584990461192274,0.029766245200366866,0.23240778181967214,0.2845903104187827,5,0.3041441931066723,0.02982621083951772,0.2780003666068984,0.33028801960644616,5,0.3751986354729642,0.05673585372159089,0.32546746700524326,0.4249298039406852,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,age_group,under_40,7626.2,77.63826376214244,7558.147061312534,7694.252938687466,5,0.02864176681458186,0.0027022100751962442,0.0262731752508734,0.031010358378290317,5,0.26227654673630496,0.016191295897107057,0.248084250134565,0.27646884333804495,5,0.02113770954437452,0.0035610507478686503,0.0180163109392987,0.02425910814945034,5,0.3041441931066723,0.02982621083951772,0.2780003666068984,0.33028801960644616,5,0.3751986354729642,0.05673585372159089,0.32546746700524326,0.4249298039406852,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.08742006672156635,0.013700890647661954,0.07541070656810477,0.09942942687502794,5,0.3684655453586002,0.03974294694387439,0.3336293164094733,0.4033017743077271,5,0.06888911698216167,0.01178220958971366,0.05856155492760381,0.07921667903671953,5,0.3302201610654971,0.02143132050360146,0.3114347803839911,0.34900554174700316,5,0.4013696590236762,0.03482671928166071,0.3708426936188146,0.4318966244285378,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,bmi_category,obese,14726.6,61.096644752392095,14673.046429661506,14780.153570338494,5,0.41640405012840187,0.03285889710057645,0.3876019569160385,0.44520614334076525,5,0.716064346022803,0.03447937481274302,0.6858418414688319,0.7462868505767741,5,0.31751170913379495,0.0326069006483699,0.2889305005507428,0.3460929177168471,5,0.3302201610654971,0.02143132050360146,0.3114347803839911,0.34900554174700316,5,0.4013696590236762,0.03482671928166071,0.3708426936188146,0.4318966244285378,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,bmi_category,overweight,18245.0,57.745129664760476,18194.384162162423,18295.615837837577,5,0.18211515135076403,0.021748108132296586,0.16305209406975824,0.20117820863176983,5,0.47787408440496765,0.04539777897646377,0.4380811766359652,0.51766699217397,5,0.13899093799147227,0.01859150224886459,0.1226947677612101,0.15528710822173444,5,0.3302201610654971,0.02143132050360146,0.3114347803839911,0.34900554174700316,5,0.4013696590236762,0.03482671928166071,0.3708426936188146,0.4318966244285378,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,bmi_category,underweight,631.4,44.69116243733205,592.226468936283,670.5735310637169,5,0.09599675349407008,0.012993334878592234,0.0846075933172332,0.10738591367090695,5,0.3212741176694665,0.06956913531755962,0.2602940819127362,0.38225415342619684,5,0.08315636986577482,0.01370905966548774,0.07113984925247943,0.09517289047907021,5,0.3302201610654971,0.02143132050360146,0.3114347803839911,0.34900554174700316,5,0.4013696590236762,0.03482671928166071,0.3708426936188146,0.4318966244285378,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.679963273436,5,0.19784862318593993,0.020785885263968573,0.17962899143622393,0.21606825493565593,5,0.5780754777471135,0.03844441584883213,0.544377461487356,0.6117734940068711,5,0.14124480040813336,0.018413012104880104,0.12510508368721432,0.1573845171290524,5,0.04378143368431874,0.006380834331646814,0.03818838579137787,0.04937448157725961,5,0.03801561884775078,0.006076581580421114,0.03268926024977005,0.04334197744573151,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,sex,male,22268.4,45.72526653831555,22228.320036726564,22308.47996327344,5,0.24163005687025868,0.023997632386148122,0.22059520464298343,0.2626649090975339,5,0.590227086269512,0.040183245355116186,0.5550049187466398,0.6254492537923843,5,0.17926041925588415,0.02103121388822956,0.1608257474857439,0.1976950910260244,5,0.04378143368431874,0.006380834331646814,0.03818838579137787,0.04937448157725961,5,0.03801561884775078,0.006076581580421114,0.03268926024977005,0.04334197744573151,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.514562963166,5,0.00962269270649962,0.00912510718177928,0.0016241836020110603,0.01762120181098818,5,0.048685912400594,0.046446114606603306,0.007974097936558532,0.08939772686462946,5,0.00485871117569474,0.004598252115469065,0.0008281654870092919,0.008889256864380187,5,0.02351614076267414,0.022703581275665578,0.0036155743451629294,0.04341670718018535,5,0.05128947408959202,0.049197269927637025,0.008166165662275827,0.09441278251690821,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,age_group,60_plus,24506.0,146.14547546879444,24377.897842641116,24634.102157358884,5,0.0247143537770954,0.02386026954431756,0.0037999053893711006,0.045628802164819696,5,0.06870591321961744,0.06540146337396337,0.011379002990216665,0.12603282344901823,5,0.0139705724829192,0.013738026865411724,0.0019286609993898456,0.026012483966448556,5,0.02351614076267414,0.022703581275665578,0.0036155743451629294,0.04341670718018535,5,0.05128947408959202,0.049197269927637025,0.008166165662275827,0.09441278251690821,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,age_group,under_40,7626.2,77.63826376214244,7558.147061312534,7694.252938687466,5,0.00119821301442122,0.0011715171243282532,0.00017133297911442556,0.0022250930497280143,5,0.017416439130025402,0.016348459032836476,0.0030863829659066155,0.03174649529414419,5,0.0006720099559304599,0.0007231358498059202,3.81534364142786e-05,0.0013058664754466412,5,0.02351614076267414,0.022703581275665578,0.0036155743451629294,0.04341670718018535,5,0.05128947408959202,0.049197269927637025,0.008166165662275827,0.09441278251690821,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.00144712098783508,0.001625873363896979,2.1980148958960404e-05,0.0028722618267111996,5,0.008774092283256981,0.010094618106792018,-7.423061586839426e-05,0.017622415182382355,5,0.0009586513505594601,0.0010650597573434793,2.508531169183553e-05,0.0018922173894270846,5,0.04377164476942252,0.04126132345291078,0.0076045001291550965,0.07993878940968993,5,0.09456102958812204,0.08801729413239336,0.017410469660877073,0.17171158951536702,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,bmi_category,obese,14726.6,61.096644752392095,14673.046429661506,14780.153570338494,5,0.04441016165725146,0.04198414899099829,0.0076094324976817215,0.0812108908168212,5,0.10218679651252735,0.09665633121097168,0.017463786711488197,0.18690980631356652,5,0.02556874951585576,0.02427772832146979,0.00428838237635306,0.04684911665535846,5,0.04377164476942252,0.04126132345291078,0.0076045001291550965,0.07993878940968993,5,0.09456102958812204,0.08801729413239336,0.017410469660877073,0.17171158951536702,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,bmi_category,overweight,18245.0,57.745129664760476,18194.384162162423,18295.615837837577,5,0.00623782334894662,0.006694639825579115,0.0003697128128767038,0.012105933885016535,5,0.02246721143357644,0.0230312816148331,0.0022794030040909283,0.04265501986306195,5,0.00383870179952134,0.004274057548075601,9.232517836203812e-05,0.007585078420680642,5,0.04377164476942252,0.04126132345291078,0.0076045001291550965,0.07993878940968993,5,0.09456102958812204,0.08801729413239336,0.017410469660877073,0.17171158951536702,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,bmi_category,underweight,631.4,44.69116243733205,592.226468936283,670.5735310637169,5,0.00063851688782892,0.0008743814084907844,-0.00012791220908886308,0.001404945984746703,5,0.01207207207207206,0.016680053060948618,-0.0025486390728610836,0.026692783217005203,5,0.0,0.0,0.0,0.0,5,0.04377164476942252,0.04126132345291078,0.0076045001291550965,0.07993878940968993,5,0.09456102958812204,0.08801729413239336,0.017410469660877073,0.17171158951536702,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.679963273436,5,0.01436610063376676,0.013766293072684987,0.0022994127271531908,0.02643278854038033,5,0.06035977288001376,0.05752024601696312,0.009941054250848867,0.11077849150917865,5,0.0075457813378396995,0.007324059694904274,0.0011259599610033482,0.013965602714676052,5,0.00292762556238094,0.0030420670463442543,0.00026113622894774,0.005594114895814141,5,0.005470172349296941,0.006131095029720124,9.603060621454686e-05,0.010844314092379334,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,sex,male,22268.4,45.72526653831555,22228.320036726564,22308.47996327344,5,0.017293726196147698,0.016685351561102905,0.0026683707110572337,0.031919081681238165,5,0.062268334885903776,0.05954994125583448,0.010070509937871064,0.11446615983393649,5,0.00920449511954706,0.009008013227901669,0.0013086233909833291,0.01710036684811079,5,0.00292762556238094,0.0030420670463442543,0.00026113622894774,0.005594114895814141,5,0.005470172349296941,0.006131095029720124,9.603060621454686e-05,0.010844314092379334,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.514562963166,5,0.140669942412913,0.015533899211321828,0.12705387941279178,0.15428600541303422,5,0.4919309879373617,0.03259818385857222,0.46335741995744656,0.5205045559172768,5,0.09767841694600557,0.013134597844833654,0.08616543431984282,0.10919139957216832,5,0.30160136098189066,0.02543460931188572,0.27930694294410063,0.3238957790196807,5,0.374179234766704,0.05583362489295973,0.32523890473587813,0.4231195647975299,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,age_group,60_plus,24506.0,146.14547546879444,24377.897842641116,24634.102157358884,5,0.32990235614440394,0.02768882775064972,0.3056320285258517,0.3541726837629562,5,0.6341709040305556,0.03593091467329924,0.6026760686908849,0.6656657393702264,5,0.2557156994221059,0.025896002284402867,0.23301685261236738,0.2784145462318445,5,0.30160136098189066,0.02543460931188572,0.27930694294410063,0.3238957790196807,5,0.374179234766704,0.05583362489295973,0.32523890473587813,0.4231195647975299,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,age_group,under_40,7626.2,77.63826376214244,7558.147061312534,7694.252938687466,5,0.028300995162513165,0.002473624424543343,0.026132767755792742,0.030469222569233588,5,0.2599916692638515,0.027721482654324614,0.23569271836020822,0.28429062016749473,5,0.020866460782192762,0.0032993135747545485,0.017974484924755074,0.02375843663963045,5,0.30160136098189066,0.02543460931188572,0.27930694294410063,0.3238957790196807,5,0.374179234766704,0.05583362489295973,0.32523890473587813,0.4231195647975299,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.0863806345260378,0.01392829812554474,0.07417194292955423,0.09858932612252136,5,0.3613449507244296,0.03973515770260015,0.32651554934631183,0.3961743521025474,5,0.06825038354485073,0.01202245227826301,0.05771223948907696,0.0787885276006245,5,0.3290174460549907,0.01658495922980774,0.314480088328161,0.34355480378182046,5,0.4015258723163561,0.041931909789099844,0.3647709328361482,0.43828081179656403,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,obese,14726.6,61.096644752392095,14673.046429661506,14780.153570338494,5,0.4140096726967227,0.027140323107167314,0.39022013059634036,0.437799214797105,5,0.7142003572952809,0.029399639850221464,0.688430436753391,0.7399702778371707,5,0.3149376778076255,0.026586232287471562,0.2916338177247541,0.3382415378904969,5,0.3290174460549907,0.01658495922980774,0.314480088328161,0.34355480378182046,5,0.4015258723163561,0.041931909789099844,0.3647709328361482,0.43828081179656403,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,overweight,18245.0,57.745129664760476,18194.384162162423,18295.615837837577,5,0.17991006839794943,0.01985546652191612,0.16250598463370294,0.19731415216219592,5,0.4751081064957141,0.03857821468502101,0.4412928103850894,0.5089234026063388,5,0.13687219541821719,0.017429039986991225,0.12159496828637521,0.15214942255005917,5,0.3290174460549907,0.01658495922980774,0.314480088328161,0.34355480378182046,5,0.4015258723163561,0.041931909789099844,0.3647709328361482,0.43828081179656403,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,underweight,631.4,44.69116243733205,592.226468936283,670.5735310637169,5,0.09402239551944362,0.008758613150808663,0.08634513259706156,0.10169965844182569,5,0.3212741176694665,0.06956913531755962,0.2602940819127362,0.38225415342619684,5,0.0811307292066937,0.008002505617447848,0.07411622375872627,0.08814523465466113,5,0.3290174460549907,0.01658495922980774,0.314480088328161,0.34355480378182046,5,0.4015258723163561,0.041931909789099844,0.3647709328361482,0.43828081179656403,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.679963273436,5,0.1962101355708063,0.0184818291587721,0.18001009804256585,0.21241017309904675,5,0.5756906977459607,0.030481285325357804,0.5489726731425665,0.6024087223493549,5,0.1397033696219324,0.016616016990919868,0.12513878856719296,0.15426795067667182,5,0.04326736970139994,0.0061606788502386895,0.03786729659630179,0.04866744280649809,5,0.0376681966744151,0.006082002490233429,0.032337086439481,0.0429993069093492,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,sex,male,22268.4,45.72526653831555,22228.320036726564,22308.47996327344,5,0.23947750527220632,0.0215228492640102,0.22061189609487353,0.2583431144495391,5,0.5866621321095276,0.03785369474898617,0.5534819057234897,0.6198423584955655,5,0.17737156629634748,0.018900081159694396,0.1608049147250383,0.19393821786765666,5,0.04326736970139994,0.0061606788502386895,0.03786729659630179,0.04866744280649809,5,0.0376681966744151,0.006082002490233429,0.032337086439481,0.0429993069093492,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.514562963166,5,0.0165373581172584,0.0145887857702957,0.0037497235741657756,0.029324992660351025,5,0.08173611007621977,0.07207882495234025,0.018556234362177362,0.14491598579026216,5,0.00857108212998972,0.007601419029396228,0.0019081445773150678,0.015234019682664371,5,0.039912566031243366,0.03567223959502781,0.008644469394739798,0.07118066266774693,5,0.08604177086104399,0.0755648730273976,0.01980623928328666,0.15227730243880133,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,age_group,60_plus,24506.0,146.14547546879444,24377.897842641116,24634.102157358884,5,0.041868021980004125,0.03741002388892731,0.00907669024943538,0.07465935371057286,5,0.11074708127503756,0.09847172226205624,0.024432811057978218,0.19706135149209691,5,0.025057200120646116,0.02253155317844526,0.005307422978749338,0.044806977262542895,5,0.039912566031243366,0.03567223959502781,0.008644469394739798,0.07118066266774693,5,0.08604177086104399,0.0755648730273976,0.01980623928328666,0.15227730243880133,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,age_group,under_40,7626.2,77.63826376214244,7558.147061312534,7694.252938687466,5,0.0019554559487607,0.001749196001758804,0.000422218051726517,0.0034886938457948827,5,0.024841352038414418,0.022921072630562426,0.004750146042908594,0.04493255803392024,5,0.00121118960859394,0.0011124139093113144,0.0002361158254220771,0.002186263391765803,5,0.039912566031243366,0.03567223959502781,0.008644469394739798,0.07118066266774693,5,0.08604177086104399,0.0755648730273976,0.01980623928328666,0.15227730243880133,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.00391129238035548,0.0036318442075002435,0.000727840571944997,0.007094744188765963,5,0.02365499200558782,0.021904713453214188,0.00445466410844372,0.04285531990273192,5,0.00260207719349604,0.00241778892190724,0.0004827917627208767,0.004721362624271203,5,0.06752367796374038,0.05921042691263342,0.015623450458795311,0.11942390546868545,5,0.13750394405480038,0.12068363432566016,0.03172007448623035,0.2432878136233704,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,bmi_category,obese,14726.6,61.096644752392095,14673.046429661506,14780.153570338494,5,0.06983325250473693,0.061343823402736114,0.016063020526458853,0.123603484483015,5,0.1562745807201739,0.13751403241469437,0.03573821677914235,0.2768109446612054,5,0.04159728960933014,0.03659034966298353,0.009524434015898406,0.07367014520276187,5,0.06752367796374038,0.05921042691263342,0.015623450458795311,0.11942390546868545,5,0.13750394405480038,0.12068363432566016,0.03172007448623035,0.2432878136233704,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,bmi_category,overweight,18245.0,57.745129664760476,18194.384162162423,18295.615837837577,5,0.013693348745891298,0.012914591678946935,0.002373210026746132,0.02501348746503646,5,0.04707426063582098,0.043818061418424384,0.008666036358068736,0.08548248491357321,5,0.00876850420828868,0.008398315357102799,0.0014070562265834675,0.01612995218999389,5,0.06752367796374038,0.05921042691263342,0.015623450458795311,0.11942390546868545,5,0.13750394405480038,0.12068363432566016,0.03172007448623035,0.2432878136233704,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,bmi_category,underweight,631.4,44.69116243733205,592.226468936283,670.5735310637169,5,0.00230957454099652,0.002196647792064323,0.00038412785700970577,0.004235021224983334,5,0.02116298116298114,0.020422586424022168,0.0032617948869538005,0.03906416743900848,5,0.00138684318756852,0.0014394139166907876,0.00012514126030043057,0.0026485451148366094,5,0.06752367796374038,0.05921042691263342,0.015623450458795311,0.11942390546868545,5,0.13750394405480038,0.12068363432566016,0.03172007448623035,0.2432878136233704,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.679963273436,5,0.02417734638718074,0.021554489943458318,0.005284002931488653,0.04307068984287283,5,0.09692375897151274,0.0861842767102652,0.02137990965571722,0.17246760828730828,5,0.013399922754610761,0.012001950015178404,0.0028797497247852917,0.02392009578443623,5,0.00547036584255716,0.004872875419608055,0.001199102214377642,0.009741629470736677,5,0.005492235270132539,0.004994455495502308,0.0011144020067046416,0.009870068533560438,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,sex,male,22268.4,45.72526653831555,22228.320036726564,22308.47996327344,5,0.029647712229737923,0.026388244165878545,0.0065173963871253925,0.05277802807235045,5,0.10241599424164534,0.09059173186277722,0.023008840148960777,0.1818231483343299,5,0.01655288412078484,0.014853369293125933,0.003533331894524507,0.029572436347045174,5,0.00547036584255716,0.004872875419608055,0.001199102214377642,0.009741629470736677,5,0.005492235270132539,0.004994455495502308,0.0011144020067046416,0.009870068533560438,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.514562963166,5,0.14263181554022158,0.011018819266489219,0.13297339460685312,0.15229023647359005,5,0.4973618207125513,0.023168539381201395,0.4770537005462184,0.5176699408788842,5,0.09922863201992052,0.009512192142142656,0.09089082798793136,0.10756643605190969,5,0.3057660800761453,0.02303714755660089,0.28557312992199824,0.3259590302302924,5,0.3721865825704899,0.05286399207262842,0.3258492504746183,0.4185239146663615,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,age_group,60_plus,24506.0,146.14547546879444,24377.897842641116,24634.102157358884,5,0.3346071086103441,0.02454741514811385,0.31309035054465256,0.3561238666760356,5,0.6406531523495425,0.03220633550100523,0.6124230545988688,0.6688832501002161,5,0.2599842301290165,0.022758620962005437,0.24003541929929975,0.2799330409587333,5,0.3057660800761453,0.02303714755660089,0.28557312992199824,0.3259590302302924,5,0.3721865825704899,0.05286399207262842,0.3258492504746183,0.4185239146663615,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,age_group,under_40,7626.2,77.63826376214244,7558.147061312534,7694.252938687466,5,0.028841028534198742,0.001733207820695931,0.027321804895764277,0.030360252172633207,5,0.2684665697790524,0.02727020577418785,0.24456318050142783,0.292369959056677,5,0.021132146322561378,0.002344999211717619,0.019076663885884443,0.023187628759238313,5,0.3057660800761453,0.02303714755660089,0.28557312992199824,0.3259590302302924,5,0.3721865825704899,0.05286399207262842,0.3258492504746183,0.4185239146663615,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,bmi_category,healthy,17133.0,74.89659538323488,17067.3502396044,17198.6497603956,5,0.08792447058194122,0.010786403161211077,0.07846977134707608,0.09737916981680636,5,0.37245095270005046,0.02748586729547156,0.3483585277643111,0.39654337763578984,5,0.0691572904826767,0.009309355628084472,0.06099728049431879,0.07731730047103462,5,0.33125775531113383,0.015561947307997672,0.3176171070702964,0.34489840355197127,5,0.39854247437487,0.03652659021716547,0.36652550639982057,0.43055944234991944,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,bmi_category,obese,14726.6,61.096644752392095,14673.046429661506,14780.153570338494,5,0.4182739429817938,0.024405073353568153,0.3968819530001305,0.43966593296345713,5,0.7190098762376207,0.025550690598010767,0.6966137084663278,0.7414060440089136,5,0.31902416910295944,0.02520270688331619,0.2969330225061855,0.3411153156997334,5,0.33125775531113383,0.015561947307997672,0.3176171070702964,0.34489840355197127,5,0.39854247437487,0.03652659021716547,0.36652550639982057,0.43055944234991944,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,bmi_category,overweight,18245.0,57.745129664760476,18194.384162162423,18295.615837837577,5,0.18349393324773838,0.016299348084634346,0.16920692472771842,0.19778094176775834,5,0.4813669786052781,0.036624495776110426,0.44926419262403966,0.5134697645865165,5,0.14004405259967095,0.013284115996837698,0.12840001153482172,0.15168809366452018,5,0.33125775531113383,0.015561947307997672,0.3176171070702964,0.34489840355197127,5,0.39854247437487,0.03652659021716547,0.36652550639982057,0.43055944234991944,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,bmi_category,underweight,631.4,44.69116243733205,592.226468936283,670.5735310637169,5,0.0964330689087913,0.007889621941314482,0.08951751036559051,0.1033486274519921,5,0.3266795230748719,0.06827844125861732,0.26683083054249,0.3865282156072538,5,0.08333663124040154,0.007037420939917867,0.07716805981009031,0.08950520267071277,5,0.33125775531113383,0.015561947307997672,0.3176171070702964,0.34489840355197127,5,0.39854247437487,0.03652659021716547,0.36652550639982057,0.43055944234991944,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,sex,female,28467.6,45.72526653831555,28427.52003672656,28507.679963273436,5,0.19891440097904267,0.015702704829380177,0.1851503733308322,0.21267842862725314,5,0.581294227519432,0.027037308170069253,0.557594981992653,0.6049934730462111,5,0.14198355463212553,0.01413735873771016,0.12959161332947589,0.15437549593477518,5,0.04410507989357622,0.005859230601557862,0.038969237828571514,0.04924092195858092,5,0.038309733407788704,0.005760901213926586,0.03326008085119635,0.04335938596438106,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,sex,male,22268.4,45.72526653831555,22228.320036726564,22308.47996327344,5,0.243019480872619,0.017605923466314524,0.2275872085351025,0.25845175321013547,5,0.5936371096899021,0.030844009721258437,0.566601143135226,0.6206730762445782,5,0.18029328803991432,0.015356331586956148,0.16683286992503754,0.1937537061547911,5,0.04410507989357622,0.005859230601557862,0.038969237828571514,0.04924092195858092,5,0.038309733407788704,0.005760901213926586,0.03326008085119635,0.04335938596438106,5
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,age_group,40_59,18603.8,190.1964773595978,18437.085437036832,18770.514562963166,5,0.01662340567363802,0.002525467539361134,0.014409735773189618,0.018837075574086426,5,0.08577462010714146,0.01394913257541943,0.07354766631014999,0.09800157390413293,5,0.00815451065137734,0.0011807716488000677,0.007119518667709728,0.009189502635044951,5,0.04086575333227358,0.007138286548757441,0.03460876929764313,0.04712273736690403,5,0.0931890197416976,0.01924462030857102,0.0763203662909316,0.11005767319246361,5
