run_id,dataset,seed,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,experiment_track,client_id,decision_threshold,bin,lower,upper,count,avg_predicted_risk,observed_event_rate
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.1313,9,0.8,0.9,15,0.8441508826869352,0.4
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,audit,global,0.1313,10,0.9,1.0,5,0.9209854944725322,0.6
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,1,0.0,0.1,31250,0.067040197673321,0.043264
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,2,0.1,0.2,10610,0.1382699501563156,0.2067860508953817
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,3,0.2,0.3,3663,0.2439071412747248,0.3248703248703248
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,4,0.3,0.4,1836,0.3463459333110951,0.3758169934640523
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,5,0.4,0.5,1065,0.4460457560302497,0.4328638497652582
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,6,0.5,0.6000000000000001,814,0.547037947382879,0.4705159705159705
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,7,0.6000000000000001,0.7000000000000001,593,0.6466326480018569,0.5059021922428331
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,8,0.7000000000000001,0.8,418,0.7479921513227846,0.5454545454545454
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,9,0.8,0.9,310,0.8434246186085098,0.567741935483871
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,10,0.9,1.0,177,0.9436632395321938,0.536723163841808
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,1,0.0,0.1,29825,0.0734812464691888,0.0395641240569991
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,2,0.1,0.2,13003,0.1375771497090867,0.2040298392678612
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,3,0.2,0.3,4350,0.2430459309820716,0.3501149425287356
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,4,0.3,0.4,2083,0.3458659535479981,0.4440710513682189
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,5,0.4,0.5,1070,0.4420476254392351,0.5308411214953271
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,6,0.5,0.6000000000000001,301,0.53624493356347,0.5548172757475083
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,7,0.6000000000000001,0.7000000000000001,69,0.6392117624338246,0.6086956521739131
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,8,0.7000000000000001,0.8,19,0.7461317286355538,0.2105263157894736
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,9,0.8,0.9,16,0.8384047314796232,0.4375
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,10,0.9,1.0,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,1,0.0,0.1,27642,0.0320146934653451,0.0341871065769481
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,2,0.1,0.2,8741,0.1497598669658095,0.1444914769477176
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,3,0.2,0.3,5482,0.2360864827532264,0.2446187522801897
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,4,0.3,0.4,5453,0.3445064504461745,0.3403631028791491
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,5,0.4,0.5,2035,0.4606064810545889,0.4545454545454545
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,6,0.5,0.6000000000000001,652,0.5345633238851774,0.50920245398773
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,7,0.6000000000000001,0.7000000000000001,726,0.6175024173966566,0.5564738292011019
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,8,0.7000000000000001,0.8,5,0.75,0.6
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,9,0.8,0.9,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2213,10,0.9,1.0,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,1,0.0,0.1,27044,0.035091743469952,0.0325025883745008
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,2,0.1,0.2,9862,0.1396589546320412,0.1440884201987426
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,3,0.2,0.3,9006,0.2472432164793562,0.285920497446147
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,4,0.3,0.4,3878,0.3368405227355404,0.4319236719958741
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,5,0.4,0.5,917,0.4104677648249416,0.5561613958560524
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,6,0.5,0.6000000000000001,29,0.5461140319884935,0.3103448275862069
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,7,0.6000000000000001,0.7000000000000001,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,8,0.7000000000000001,0.8,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,9,0.8,0.9,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2165,10,0.9,1.0,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,1,0.0,0.1,33584,0.0397678065746396,0.0509171033825631
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,2,0.1,0.2,10000,0.1427420881180167,0.2362
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,3,0.2,0.3,4212,0.2427428879460557,0.367758784425451
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,4,0.3,0.4,1809,0.3444188912206754,0.4604754007739082
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,5,0.4,0.5,749,0.442476776546397,0.5514018691588785
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,6,0.5,0.6000000000000001,265,0.5402970232072064,0.5320754716981132
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,7,0.6000000000000001,0.7000000000000001,72,0.6419357289823574,0.6527777777777778
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,8,0.7000000000000001,0.8,25,0.7417708101365541,0.2
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,9,0.8,0.9,15,0.847947376130331,0.4
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,audit,global,0.1336,10,0.9,1.0,5,0.9232438433303104,0.6
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,1,0.0,0.1,31280,0.0669009472266448,0.0433503836317135
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,2,0.1,0.2,10564,0.1382953416594784,0.2069291934873154
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,3,0.2,0.3,3651,0.2437788542048189,0.3245686113393591
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,4,0.3,0.4,1848,0.3460618204266937,0.3722943722943723
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,5,0.4,0.5,1073,0.4458947791621443,0.4361602982292637
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,6,0.5,0.6000000000000001,822,0.5474848326486116,0.4744525547445255
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,7,0.6000000000000001,0.7000000000000001,593,0.6471447668189373,0.4991568296795953
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,8,0.7000000000000001,0.8,421,0.7481223585454315,0.5463182897862233
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,9,0.8,0.9,310,0.8433666146649378,0.5709677419354838
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,audit,global,0.15,10,0.9,1.0,174,0.9430775668297472,0.5344827586206896
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,1,0.0,0.1,29873,0.0732886207547688,0.0395340273825862
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,2,0.1,0.2,12946,0.1376399155096342,0.2043874555847366
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,3,0.2,0.3,4339,0.2431422634274268,0.3505415994468772
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,4,0.3,0.4,2096,0.3458903506882032,0.4446564885496183
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,5,0.4,0.5,1076,0.4423626185684392,0.5278810408921933
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,6,0.5,0.6000000000000001,302,0.5364182903463112,0.5562913907284768
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,7,0.6000000000000001,0.7000000000000001,69,0.6381808596464712,0.6086956521739131
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,8,0.7000000000000001,0.8,19,0.7427429361303229,0.2105263157894736
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,9,0.8,0.9,16,0.8339104458758055,0.4375
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,audit,global,0.15,10,0.9,1.0,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,1,0.0,0.1,27621,0.0319236884489945,0.0340320770428297
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,2,0.1,0.2,8741,0.1494987230832277,0.1446058803340578
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,3,0.2,0.3,5476,0.2359578076022123,0.243608473338203
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,4,0.3,0.4,5448,0.3433557712598151,0.3406754772393539
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,5,0.4,0.5,2048,0.4599464118187794,0.45263671875
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,6,0.5,0.6000000000000001,596,0.5249580483586123,0.4983221476510067
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,7,0.6000000000000001,0.7000000000000001,801,0.6157076572618768,0.5593008739076155
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,8,0.7000000000000001,0.8,5,0.75,0.6
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,9,0.8,0.9,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,audit,global,0.2234,10,0.9,1.0,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,1,0.0,0.1,27066,0.035151313220617,0.0326239562550801
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,2,0.1,0.2,9884,0.1400208581778099,0.1445770942938081
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,3,0.2,0.3,8962,0.2474707744000074,0.2858736889087257
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,4,0.3,0.4,3887,0.3368155966725053,0.4324671983534859
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,5,0.4,0.5,909,0.4121292414468726,0.5555555555555556
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,6,0.5,0.6000000000000001,28,0.5461009237595015,0.3214285714285714
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,7,0.6000000000000001,0.7000000000000001,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,8,0.7000000000000001,0.8,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,9,0.8,0.9,0,,
cdc_seed42_c5_non_iid_a0p5_calib_f1_optimal,cdc,42,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,audit,global,0.2089,10,0.9,1.0,0,,
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,1,0.0,0.1,28110,0.0333033307802334,0.0315546069014585
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,2,0.1,0.2,9056,0.1454315049229881,0.1482994699646643
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,3,0.2,0.3,5581,0.2471119969832258,0.247267514782297
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,4,0.3,0.4,3702,0.3456614830730928,0.3511615343057807
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,5,0.4,0.5,2383,0.4454967469864916,0.4456567352077213
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,6,0.5,0.6000000000000001,1196,0.5436336442977688,0.540133779264214
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,7,0.6000000000000001,0.7000000000000001,526,0.6421989706759217,0.6102661596958175
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,8,0.7000000000000001,0.8,168,0.7377943091449284,0.7142857142857143
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,9,0.8,0.9,14,0.8215125245707375,0.7142857142857143
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,none,calib_f1_optimal,audit,global,0.25,10,0.9,1.0,0,,
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,1,0.0,0.1,32495,0.0552871039844088,0.0439144483766733
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,2,0.1,0.2,8175,0.1406534123396931,0.1946177370030581
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,3,0.2,0.3,3614,0.2453193007417764,0.2991145545102379
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,4,0.3,0.4,2136,0.3462028432640617,0.3745318352059925
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,5,0.4,0.5,1549,0.4481242691975943,0.4293092317624273
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,6,0.5,0.6000000000000001,1120,0.5474578194149875,0.4714285714285714
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,7,0.6000000000000001,0.7000000000000001,753,0.6481389822776009,0.5431606905710491
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,8,0.7000000000000001,0.8,540,0.7476874840868312,0.6129629629629629
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,9,0.8,0.9,311,0.8419440884602067,0.6688102893890675
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,sigmoid,calib_f1_optimal,audit,global,0.1974,10,0.9,1.0,43,0.9138406308867882,0.6744186046511628
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,1,0.0,0.1,28319,0.0329712158282489,0.0320632790705886
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,2,0.1,0.2,8654,0.1405356551671072,0.1477929281257222
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,3,0.2,0.3,5567,0.2457645361339651,0.2450152685467936
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,4,0.3,0.4,3496,0.3335957340471367,0.3395308924485126
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,5,0.4,0.5,2628,0.4446163726613854,0.4364535768645358
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,6,0.5,0.6000000000000001,1092,0.534917949582054,0.5228937728937729
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,7,0.6000000000000001,0.7000000000000001,848,0.6325307381321464,0.6143867924528302
cdc_seed43_c3_iid_a0p5_calib_f1_optimal,cdc,43,3,iid,0.5,centralized,not_applicable,xgboost,isotonic,calib_f1_optimal,audit,global,0.2119,8,0.7000000000000001,0.8,114,0.792792792792793,0.6929824561403509
