dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,curve_type,point_id,class_label,curve_x_mean,curve_x_std,curve_x_ci95_low,curve_x_ci95_high,curve_x_n,curve_y_mean,curve_y_std,curve_y_ci95_low,curve_y_ci95_high,curve_y_n
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,33,,0.64,0.0,0.64,0.64,3,0.9728409667136154,0.0029442854883714033,0.969509194035822,0.9761727393914088,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,34,,0.66,0.0,0.66,0.66,3,0.9771236753086942,0.0022853253978315,0.9745375861707913,0.979709764446597,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,35,,0.68,0.0,0.68,0.68,3,0.9808685565746075,0.0017559575102197402,0.9788815035938341,0.9828556095553809,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,36,,0.7000000000000001,0.0,0.7000000000000001,0.7000000000000001,3,0.9835660972022472,0.0013065335424982149,0.9820876153170126,0.9850445790874818,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,37,,0.7200000000000001,1.3597399555105182e-16,0.72,0.7200000000000002,3,0.9860340110126454,0.001286378556827697,0.9845783366407596,0.9874896853845313,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,38,,0.7399999999999999,1.3597399555105182e-16,0.7399999999999998,0.74,3,0.98821225512283,0.0009722737773498487,0.9871120237697553,0.9893124864759046,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,39,,0.7600000000000001,1.3597399555105182e-16,0.76,0.7600000000000002,3,0.9903686662231271,0.0007478858540700045,0.9895223537087531,0.9912149787375012,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,40,,0.7799999999999999,1.3597399555105182e-16,0.7799999999999998,0.78,3,0.9922387019658823,0.000445374485261297,0.9917347132911289,0.9927426906406356,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,41,,0.8000000000000002,1.3597399555105182e-16,0.8,0.8000000000000003,3,0.9939847226069821,0.00010340662441697492,0.9938677069957936,0.9941017382181706,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,42,,0.82,1.3597399555105182e-16,0.8199999999999998,0.8200000000000001,3,0.9952693310076764,0.00012020440369940038,0.9951333069198025,0.9954053550955504,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,43,,0.84,0.0,0.84,0.84,3,0.9962281715727022,0.00020207054704036867,0.9959995072226332,0.9964568359227711,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,44,,0.86,0.0,0.86,0.86,3,0.996955740697469,0.0001913751026401668,0.996739179382099,0.9971723020128389,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,45,,0.88,0.0,0.88,0.88,3,0.9975615662176697,0.00025849793071930463,0.9972690482718936,0.9978540841634458,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,46,,0.9,0.0,0.9,0.9,3,0.9980737752876663,0.00045399937913799396,0.9975600266267021,0.9985875239486305,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,47,,0.92,0.0,0.92,0.92,3,0.9986914947647136,0.0003282669843668218,0.9983200257024047,0.9990629638270225,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,48,,0.9400000000000001,0.0,0.9400000000000001,0.9400000000000001,3,0.9992389935615303,0.00016932733733455055,0.9990473816412995,0.9994306054817612,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,49,,0.96,0.0,0.96,0.96,3,0.9996416620396812,8.915204177414276e-05,0.9995407770072596,0.9997425470721027,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,50,,0.98,0.0,0.98,0.98,3,0.999902834445496,8.425689980942021e-05,0.9998074887876753,0.9999981801033166,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,roc,51,,1.0,0.0,1.0,1.0,3,1.0,0.0,1.0,1.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,1,class_0,0.025000000000000005,4.2491873609703695e-18,0.025,0.02500000000000001,3,0.4687521469301761,0.013246698912210116,0.4537620959718128,0.4837421978885394,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,1,class_1,0.025000000000000005,4.2491873609703695e-18,0.025,0.02500000000000001,3,0.057150940727118404,0.007085856435913532,0.04913253933051952,0.06516934212371729,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,2,class_0,0.07500000000000001,0.0,0.07500000000000001,0.07500000000000001,3,0.1377775742169907,0.02002593727444652,0.11511609287568522,0.16043905555829616,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,2,class_1,0.07500000000000001,0.0,0.07500000000000001,0.07500000000000001,3,0.07299476587919083,0.013021488194616827,0.05825956483894418,0.08772996691943749,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,3,class_0,0.125,0.0,0.125,0.125,3,0.09729696719872367,0.02374885253189796,0.07042261065034108,0.12417132374710627,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,3,class_1,0.125,0.0,0.125,0.125,3,0.08223699721789975,0.014190293180639977,0.06617916882596422,0.09829482560983527,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,4,class_0,0.17500000000000002,0.0,0.17500000000000002,0.17500000000000002,3,0.08625124999045808,0.012027766123420392,0.07264055133260909,0.09986194864830707,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,4,class_1,0.17500000000000002,0.0,0.17500000000000002,0.17500000000000002,3,0.10798321309001746,0.015409916669480387,0.09054525079688162,0.12542117538315328,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,5,class_0,0.225,0.0,0.225,0.225,3,0.05543469133823406,0.017685962086639223,0.03542114119390066,0.07544824148256746,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,5,class_1,0.225,0.0,0.225,0.225,3,0.10171169896732211,0.03301056244822254,0.06435673102078093,0.1390666669138633,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,6,class_0,0.275,0.0,0.275,0.275,3,0.0381218463981191,0.001402805143330413,0.03653442294095919,0.03970926985527901,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,6,class_1,0.275,0.0,0.275,0.275,3,0.08572641109067762,0.009144884062183604,0.07537800059165876,0.09607482158969648,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,7,class_0,0.32500000000000007,0.0,0.32500000000000007,0.32500000000000007,3,0.04541186708498408,0.016329757601030552,0.026933006789341674,0.06389072738062648,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,7,class_1,0.32500000000000007,0.0,0.32500000000000007,0.32500000000000007,3,0.1340123544112793,0.04619929443580209,0.0817329312566723,0.18629177756588627,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,8,class_0,0.375,0.0,0.375,0.375,3,0.022503645010343434,0.00295163031571117,0.01916356087798819,0.02584372914269868,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,8,class_1,0.375,0.0,0.375,0.375,3,0.0825199226670439,0.010831217396508445,0.0702632463591739,0.0947765989749139,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,9,class_0,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.018007496125983773,0.005272625326596992,0.012040958888756023,0.023974033363211522,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,9,class_1,0.42500000000000004,0.0,0.42500000000000004,0.42500000000000004,3,0.0787475833451219,0.021656429277005586,0.05424102661050197,0.10325414007974182,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,10,class_0,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.015434996679414661,0.002093745092604667,0.013065701065468326,0.017804292293360995,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,10,class_1,0.4749999999999999,6.798699777552591e-17,0.47499999999999987,0.475,3,0.08577356533220164,0.019256258856288847,0.06398305711304521,0.10756407355135807,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,11,class_0,0.525,0.0,0.525,0.525,3,0.005526675368890313,0.005700008166016863,-0.0009234910792141719,0.011976841816994798,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,11,class_1,0.525,0.0,0.525,0.525,3,0.036308765973499316,0.037670100754122915,-0.006318965935655341,0.07893649788265397,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,12,class_0,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.005167899481683346,0.004731415296070468,-0.00018620095219168149,0.010521999915558373,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,12,class_1,0.5750000000000001,0.0,0.5750000000000001,0.5750000000000001,3,0.03828924411750837,0.03550977388724503,-0.0018938478073124015,0.07847233604232914,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,13,class_0,0.625,0.0,0.625,0.625,3,0.0027404370959000315,0.002428578352919363,-7.758021079909156e-06,0.0054886322128799726,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,13,class_1,0.625,0.0,0.625,0.625,3,0.02319988682982034,0.02069276195147625,-0.00021617766878450836,0.04661595132842519,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,14,class_0,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.0015572400210685415,0.0014651008360293415,-0.00010067764859157126,0.0032151576907286546,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,14,class_1,0.6750000000000002,1.3597399555105182e-16,0.675,0.6750000000000003,3,0.013203187626727023,0.011751060268189822,-9.438887911467943e-05,0.026500764132568723,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,15,class_0,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,15,class_1,0.7250000000000001,0.0,0.7250000000000001,0.7250000000000001,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,16,class_0,0.775,0.0,0.775,0.775,3,1.526705903008374e-05,2.644332192225826e-05,-1.4656376668880389e-05,4.519049472904787e-05,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,16,class_1,0.775,0.0,0.775,0.775,3,0.00014146272457207527,0.0002450206263359566,-0.00013580421558919223,0.00041872966473334276,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,17,class_0,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,17,class_1,0.8250000000000001,0.0,0.8250000000000001,0.8250000000000001,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,18,class_0,0.875,0.0,0.875,0.875,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,18,class_1,0.875,0.0,0.875,0.875,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,19,class_0,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,19,class_1,0.9250000000000002,1.3597399555105182e-16,0.925,0.9250000000000003,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,20,class_0,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,score_hist,20,class_1,0.9750000000000001,0.0,0.9750000000000001,0.9750000000000001,3,0.0,0.0,0.0,0.0,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,1,,0.0,0.0,0.0,0.0,3,0.3333333333333333,0.5773502691896258,-0.3200000000000001,0.9866666666666668,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,2,,0.02,0.0,0.02,0.02,3,0.5829255921887072,0.01725406589342297,0.5634007785958679,0.6024504057815465,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,3,,0.04,0.0,0.04,0.04,3,0.5742189080603295,0.01314142512043238,0.5593479856119283,0.5890898305087306,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,4,,0.06,0.0,0.06,0.06,3,0.5697460780593181,0.009216752990105782,0.55931634021233,0.5801758159063062,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,5,,0.08,0.0,0.08,0.08,3,0.5616850137602402,0.013274591620984403,0.5466633992305551,0.5767066282899252,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,6,,0.10000000000000002,1.6996749443881478e-17,0.1,0.10000000000000003,3,0.5540996216882293,0.011596547440024899,0.5409768929073389,0.5672223504691198,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,7,,0.12,0.0,0.12,0.12,3,0.5387135733407931,0.009739452563090386,0.5276923452450358,0.5497348014365503,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,8,,0.14,0.0,0.14,0.14,3,0.532914190846484,0.010298378487103703,0.5212604785266618,0.5445679031663061,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,9,,0.16,0.0,0.16,0.16,3,0.5258504469926953,0.009999081967937681,0.514535420567653,0.5371654734177377,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,10,,0.18000000000000002,3.3993498887762956e-17,0.18,0.18000000000000005,3,0.521416907688344,0.012880649647271217,0.506841080467613,0.5359927349090751,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,11,,0.20000000000000004,3.3993498887762956e-17,0.2,0.20000000000000007,3,0.5096427520910202,0.013231135676213982,0.4946703125921008,0.5246151915899395,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,12,,0.22,0.0,0.22,0.22,3,0.5035057136680687,0.015113322730765343,0.4864033790120329,0.5206080483241046,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,13,,0.24,0.0,0.24,0.24,3,0.49359232131688624,0.013205406305948995,0.4786489973413101,0.5085356452924624,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,14,,0.26,0.0,0.26,0.26,3,0.48698173508501313,0.01331136214389897,0.4719185107915742,0.5020449593784521,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,15,,0.28,0.0,0.28,0.28,3,0.48011112654106486,0.010149957048046132,0.4686253688905178,0.4915968841916119,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,16,,0.3,0.0,0.3,0.3,3,0.4719402278929847,0.010531508287022345,0.4600227043697938,0.48385775141617554,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,17,,0.32,0.0,0.32,0.32,3,0.463001523456352,0.009959405781644535,0.45173139486270963,0.47427165204999433,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,18,,0.34,0.0,0.34,0.34,3,0.4559787452500714,0.009017520682076742,0.4457744599833602,0.46618303051678267,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,19,,0.36000000000000004,6.798699777552591e-17,0.36,0.3600000000000001,3,0.449243186642472,0.009908834097641206,0.43803028529656013,0.46045608798838383,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,20,,0.38000000000000006,6.798699777552591e-17,0.38,0.3800000000000001,3,0.4422153273989214,0.0083613686912731,0.43275354800810895,0.45167710678973383,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,21,,0.4000000000000001,6.798699777552591e-17,0.4,0.40000000000000013,3,0.43460348463391246,0.008232335299096448,0.425287720271967,0.44391924899585794,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,22,,0.42,0.0,0.42,0.42,3,0.4267803306085141,0.007021752228860371,0.41883446995106394,0.4347261912659643,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,23,,0.44,0.0,0.44,0.44,3,0.4224058349317401,0.0062910307358976965,0.4152868634855926,0.4295248063778876,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,24,,0.46,0.0,0.46,0.46,3,0.4166938856896709,0.0068037504462173356,0.4089947172724906,0.42439305410685124,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,25,,0.48,0.0,0.48,0.48,3,0.410058271843422,0.0045262753165977,0.40493630914939244,0.4151802345374515,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,26,,0.5,0.0,0.5,0.5,3,0.4028086275480924,0.004872620431744294,0.39729473846095653,0.4083225166352282,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,27,,0.52,0.0,0.52,0.52,3,0.39754806761881584,0.0031727053665930476,0.39395781351579057,0.4011383217218411,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,28,,0.54,0.0,0.54,0.54,3,0.3922738745749667,0.003426096555952414,0.3883968813480231,0.39615086780191033,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,29,,0.56,0.0,0.56,0.56,3,0.3838843829140422,0.0021447482895840687,0.3814573717494649,0.3863113940786195,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,30,,0.58,0.0,0.58,0.58,3,0.376428814619701,0.0031681964527273936,0.37284366283303855,0.3800139664063635,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,31,,0.6,0.0,0.6,0.6,3,0.3704500268907056,0.0012182954615746022,0.36907139579382814,0.3718286579875831,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,32,,0.62,0.0,0.62,0.62,3,0.36456695390565175,0.0025289842896542144,0.3617051387752517,0.3674287690360518,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,33,,0.64,0.0,0.64,0.64,3,0.35688422633595934,0.001544669356750831,0.35513626840885837,0.3586321842630603,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,34,,0.66,0.0,0.66,0.66,3,0.35024325637776044,0.001159851823046257,0.348930760483739,0.3515557522717819,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,pr,35,,0.68,0.0,0.68,0.68,3,0.34348884076012043,0.0022166882429141394,0.34098042187475874,0.3459972596454821,3
