dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,mean_abs_shap_mean,mean_abs_shap_std,mean_abs_shap_ci95_low,mean_abs_shap_ci95_high,mean_abs_shap_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3715548238573818,0.0042609091920241,0.3667331512021268,0.3763764965126368,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36908918809116315,0.0022358005138958326,0.3665591416352011,0.3716192345471252,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3688109252510703,0.005879441245474341,0.36215771115898227,0.3754641393431583,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36756583638143536,0.007028827522133979,0.35961196927593203,0.3755197034869387,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3713660181382983,0.004243573500127424,0.3665639626651542,0.3761680736114424,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36902454655176403,0.002101419648752162,0.36664656635998466,0.3714025267435434,3
cdc,audit,3,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3686938133631393,0.005791970436403816,0.36213958180957095,0.3752480449167076,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,HighBP,shap,2.0,0.0,2.0,2.0,3,0.46982322370609,0.14948882234059904,0.3006606965404873,0.6389857508716926,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,1,HighBP,shap,2.0,0.0,2.0,2.0,3,0.34647340510720087,0.05820308447798441,0.28061041478478044,0.4123363954296213,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,2,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36108362804477595,0.036550809816755125,0.31972249306664324,0.40244476302290866,3
cdc,audit,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,global,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3706301373055587,0.01213050339118066,0.35690318048488323,0.3843570941262342,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,0,HighBP,shap,2.0,0.0,2.0,2.0,3,0.46835520822642424,0.14732062661092926,0.30164622550165565,0.6350641909511928,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,1,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3464900362849079,0.05782426515869019,0.28105572037698623,0.4119243521928295,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,2,HighBP,shap,2.0,0.0,2.0,2.0,3,0.3606926358939842,0.03688834212554377,0.31894954715194646,0.40243572463602195,3
cdc,audit,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,global,HighBP,shap,2.0,0.0,2.0,2.0,3,0.37028089065459374,0.01215342201771569,0.3565279989665273,0.38403378234266017,3
cdc,audit,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,0,HighBP,shap,2.0,0.0,2.0,2.0,3,0.36606082155748026,0.005433169209765773,0.3599126118140906,0.3722090313008699,3
