dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,group_feature,group_value,count_mean,count_std,count_ci95_low,count_ci95_high,count_n,selection_rate_mean,selection_rate_std,selection_rate_ci95_low,selection_rate_ci95_high,selection_rate_n,true_positive_rate_mean,true_positive_rate_std,true_positive_rate_ci95_low,true_positive_rate_ci95_high,true_positive_rate_n,false_positive_rate_mean,false_positive_rate_std,false_positive_rate_ci95_low,false_positive_rate_ci95_high,false_positive_rate_n,demographic_parity_difference_mean,demographic_parity_difference_std,demographic_parity_difference_ci95_low,demographic_parity_difference_ci95_high,demographic_parity_difference_n,equalized_odds_difference_mean,equalized_odds_difference_std,equalized_odds_difference_ci95_low,equalized_odds_difference_ci95_high,equalized_odds_difference_n
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,age_group,60_plus,24491.666666666668,180.11200219122915,24287.850749285866,24695.48258404747,3,0.35702191901697033,0.03757123093312251,0.31450606884264354,0.39953776919129713,3,0.6687249756669488,0.04211959367130173,0.6210621685281527,0.7163877828057449,3,0.28098039677317604,0.03626034539480455,0.23994795323096157,0.3220128403153905,3,0.3251765220183305,0.03236066018605454,0.28855698771396826,0.3617960563226928,3,0.39295493735939435,0.029503522685564457,0.3595685585008707,0.426341316217918,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,age_group,under_40,7640.333333333333,100.40584312346236,7526.71342584447,7753.953240822196,3,0.03184539699863973,0.005218092509872062,0.02594056945278696,0.0377502245444925,3,0.2757700383075544,0.039640425489070485,0.23091267406681837,0.3206274025482905,3,0.023880777749407365,0.004676639514311949,0.018588661947725307,0.029172893551089422,3,0.3251765220183305,0.03236066018605454,0.28855698771396826,0.3617960563226928,3,0.39295493735939435,0.029503522685564457,0.3595685585008707,0.426341316217918,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,healthy,17182.666666666668,43.10839052125854,17133.88493055798,17231.448402775357,3,0.09404053193703461,0.01625953559547657,0.07564113532125907,0.11243992855281015,3,0.3908154113338558,0.04530924418548757,0.3395431748524071,0.44208764781530446,3,0.07426653202622936,0.01394910852199005,0.05848162976838189,0.09005143428407683,3,0.34822340653333156,0.020674712607597567,0.3248277667900789,0.3716190462765842,3,0.3695874678995397,0.018028128468396718,0.3491867200440803,0.38998821575499915,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,obese,14725.0,81.68231142664855,14632.567763199195,14817.432236800805,3,0.4422639384703662,0.03680194783834246,0.40061861406767385,0.4839092628730586,3,0.7438005239307777,0.03927391917054482,0.6993579006324961,0.7882431472290592,3,0.3433337375827774,0.036504361634637154,0.3020251636707251,0.3846423114948297,3,0.34822340653333156,0.020674712607597567,0.3248277667900789,0.3716190462765842,3,0.3695874678995397,0.018028128468396718,0.3491867200440803,0.38998821575499915,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,overweight,18207.333333333332,28.219378684395824,18175.400100208924,18239.26656645774,3,0.19836011334873452,0.029273659079421293,0.16523384964738286,0.23148637705008618,3,0.5123938214542447,0.05734808173766997,0.44749835781388997,0.5772892850945994,3,0.1523393639679948,0.025129997797914354,0.12390209442100811,0.1807766335149815,3,0.34822340653333156,0.020674712607597567,0.3248277667900789,0.3716190462765842,3,0.3695874678995397,0.018028128468396718,0.3491867200440803,0.38998821575499915,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,bmi_category,underweight,621.0,58.0,555.3668213985234,686.6331786014766,3,0.10867720534563145,0.006723169492333841,0.10106922286186687,0.11628518782939604,3,0.3821867321867322,0.06599155956264417,0.30751025261836995,0.4568632117550945,3,0.09307535314493043,0.004238433645975194,0.08827911396429598,0.09787159232556487,3,0.34822340653333156,0.020674712607597567,0.3248277667900789,0.3716190462765842,3,0.3695874678995397,0.018028128468396718,0.3491867200440803,0.38998821575499915,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,sex,female,28471.333333333332,60.00277771348034,28403.433798397928,28539.232868268737,3,0.21296678160474825,0.021234819637443062,0.18893732109036127,0.23699624211913523,3,0.6092795444158169,0.036289365175828925,0.5682142618999654,0.6503448269316684,3,0.15421968529310934,0.018426779858558534,0.13336782092230132,0.17507154966391736,3,0.04493219349068203,0.011539880086649289,0.03187358985677381,0.05799079712459025,3,0.039281797688361736,0.011417615688719298,0.026361549245245607,0.052202046131477865,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,sex,male,22264.666666666668,60.00277771348034,22196.767131731263,22332.566201602072,3,0.25789897509543036,0.03249528270001507,0.22112710107550684,0.29467084911535385,3,0.6160653960258139,0.05338907685647299,0.5556499681518681,0.6764808238997597,3,0.1935014829814711,0.029483415167467972,0.16013785792167953,0.22686510804126267,3,0.04493219349068203,0.011539880086649289,0.03187358985677381,0.05799079712459025,3,0.039281797688361736,0.011417615688719298,0.026361549245245607,0.052202046131477865,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,age_group,40_59,18604.0,234.07904647789388,18339.1146230285,18868.8853769715,3,0.14913044174124282,0.015186495962397859,0.1319453037786452,0.16631557970384045,3,0.5143966107902654,0.04247982509413543,0.4663261634219399,0.562467058158591,3,0.10457326499856719,0.012400185571863082,0.09054113406185091,0.11860539593528346,3,0.32077251539135426,0.027274604320304187,0.2899083951044727,0.35163663567823583,3,0.3900439218869534,0.025132981046492652,0.36160327647640206,0.4184845672975048,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,age_group,60_plus,24491.666666666668,180.11200219122915,24287.850749285866,24695.48258404747,3,0.3517346216494163,0.031620144942915034,0.31595305922798667,0.387516184070846,3,0.6627698201640665,0.034422994550245445,0.6238165348310679,0.7017231054970651,3,0.2758553450110024,0.030641354516521575,0.24118138822524338,0.3105293017967614,3,0.32077251539135426,0.027274604320304187,0.2899083951044727,0.35163663567823583,3,0.3900439218869534,0.025132981046492652,0.36160327647640206,0.4184845672975048,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,age_group,under_40,7640.333333333333,100.40584312346236,7526.71342584447,7753.953240822196,3,0.03096210625806206,0.004401601214302493,0.02598122559201392,0.0359429869241102,3,0.27272589827711297,0.03967213237096844,0.22783265432185096,0.317619142232375,3,0.023062188201873696,0.00355346675466784,0.019041062026640524,0.027083314377106867,3,0.32077251539135426,0.027274604320304187,0.2899083951044727,0.35163663567823583,3,0.3900439218869534,0.025132981046492652,0.36160327647640206,0.4184845672975048,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,healthy,17182.666666666668,43.10839052125854,17133.88493055798,17231.448402775357,3,0.09175683850480076,0.013385041973451766,0.0766102376352866,0.10690343937431493,3,0.3837753133846669,0.03816857074262096,0.3405835095827094,0.42696711718662445,3,0.0723036692614587,0.011374846210993947,0.059431819038519115,0.08517551948439829,3,0.34575293183017436,0.017964248429147265,0.3254244710441137,0.366081392616235,3,0.37188193362393324,0.013692865964115359,0.35638699711722865,0.3873768701306378,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,obese,14725.0,81.68231142664855,14632.567763199195,14817.432236800805,3,0.4375097703349751,0.03124816897889403,0.40214913834254623,0.472870402327404,3,0.7390548917059823,0.03375038315220105,0.7008627378215567,0.7772470455904078,3,0.33857583209203207,0.03133381559410787,0.3031182818307594,0.37403338235330474,3,0.34575293183017436,0.017964248429147265,0.3254244710441137,0.366081392616235,3,0.37188193362393324,0.013692865964115359,0.35638699711722865,0.3873768701306378,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,overweight,18207.333333333332,28.219378684395824,18175.400100208924,18239.26656645774,3,0.1946007652221499,0.024918280675130917,0.1664030761533121,0.22279845429098769,3,0.5062609313053218,0.05041457065770015,0.4492114740623287,0.5633103885483148,3,0.1489196540379787,0.020934894618147598,0.12522959063322053,0.17260971744273684,3,0.34575293183017436,0.017964248429147265,0.3254244710441137,0.366081392616235,3,0.37188193362393324,0.013692865964115359,0.35638699711722865,0.3873768701306378,3
cdc,audit,3,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,bmi_category,underweight,621.0,58.0,555.3668213985234,686.6331786014766,3,0.10764951867622952,0.005854211901009056,0.10102485427502576,0.11427418307743327,3,0.3821867321867322,0.06599155956264417,0.30751025261836995,0.4568632117550945,3,0.0919829284802503,0.004144176184010212,0.08729335165885153,0.09667250530164907,3,0.34575293183017436,0.017964248429147265,0.3254244710441137,0.366081392616235,3,0.37188193362393324,0.013692865964115359,0.35638699711722865,0.3873768701306378,3
