dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,round,client_left,client_right,top_k,spearman_top_feature_stability_mean,spearman_top_feature_stability_std,spearman_top_feature_stability_ci95_low,spearman_top_feature_stability_ci95_high,spearman_top_feature_stability_n,spearman_rank_correlation_mean,spearman_rank_correlation_std,spearman_rank_correlation_ci95_low,spearman_rank_correlation_ci95_high,spearman_rank_correlation_n,top_k_overlap_mean,top_k_overlap_std,top_k_overlap_ci95_low,top_k_overlap_ci95_high,top_k_overlap_n
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,22.0,,,,0.9958441558441559,0.0016932993260266838,0.9943599135436497,0.997328398144662,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,23.0,,,,0.995844155844156,0.002133983990279852,0.9939736364042124,0.9977146752840995,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,24.0,,,,0.9953246753246752,0.0031276869035825237,0.9925831368774066,0.9980662137719437,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,25.0,,,,0.9976623376623376,0.0024981018261912057,0.9954726548670902,0.9998520204575849,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,26.0,,,,0.9971428571428571,0.003100606853587807,0.9944250554059765,0.9998606588797377,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,27.0,,,,0.9961038961038963,0.004591602475237323,0.9920791790818638,1.0001286131259288,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,28.0,,,,0.9966233766233767,0.003508897684702943,0.9935476921937345,0.999699061053019,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,29.0,,,,0.9974025974025974,0.004002866235694169,0.9938939304475198,1.000911264357675,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,30.0,,,,0.9950649350649352,0.004536168622486671,0.9910888079572008,0.9990410621726696,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,31.0,,,,0.996103896103896,0.0033110516322031737,0.9932016313854618,0.9990061608223303,5,,0.0,,,0,,0.0,,,0
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,,0.0,1.0,5.0,,0.0,,,0,0.9833766233766233,0.02252039423542153,0.9636366274795486,1.0031166192736982,5,0.96,0.08944271909999157,0.8815999999999999,1.0384,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,,0.0,2.0,5.0,,0.0,,,0,0.9763636363636362,0.029988472514018972,0.9500775812352059,1.0026496914920666,5,1.0,0.0,1.0,1.0,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,,1.0,2.0,5.0,,0.0,,,0,0.9714285714285715,0.03816281884393541,0.9379773858265361,1.004879757030607,5,0.96,0.08944271909999157,0.8815999999999999,1.0384,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,2.0,,,,-0.07766233766233767,0.11063532622542657,-0.17463847684228193,0.019313801517606588,5,,0.0,,,0,,0.0,,,0
