dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,cell,count_mean,count_std,count_ci95_low,count_ci95_high,count_n
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TN,67.4,7.197221686178632,61.09135703974302,73.708642960257,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TP,45.2,4.494441010848846,41.26044875652062,49.13955124347939,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FN,37.4,2.9664793948382653,34.799766164361365,40.00023383563863,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FP,5.4,1.51657508881031,4.070663323307448,6.729336676692553,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TN,94.6,1.51657508881031,93.27066332330745,95.92933667669254,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TP,16.6,2.9664793948382653,13.999766164361368,19.200233835638635,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FN,9.4,6.228964600958975,3.940071795343826,14.859928204656176,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FP,30.2,11.755849607748477,19.895543488373587,40.504456511626415,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TN,69.8,11.755849607748477,59.49554348837359,80.10445651162641,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TP,44.6,6.228964600958975,39.14007179534383,50.059928204656174,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FN,29.2,5.167204273105526,24.670745756749795,33.7292542432502,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FP,8.2,3.898717737923585,4.782623228264112,11.617376771735888,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TN,91.8,3.898717737923585,88.38262322826411,95.21737677173589,5
pima,showcase,3,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TP,24.8,5.167204273105526,20.2707457567498,29.329254243250205,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FN,6.2,3.5637059362410928,3.0762740197001914,9.323725980299807,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FP,36.4,5.366563145999495,31.696,41.104,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TN,63.6,5.366563145999495,58.896,68.304,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TP,47.8,3.5637059362410923,44.67627401970019,50.92372598029981,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FN,26.2,18.21263297823793,10.23592332767097,42.16407667232903,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FP,19.8,21.730163368000717,0.7526719984140549,38.84732800158595,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TN,80.2,21.730163368000717,61.15267199841406,99.24732800158594,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TP,27.8,18.21263297823793,11.83592332767097,43.76407667232903,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FN,7.8,4.969909455915671,3.4436822889049976,12.156317711095005,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FP,33.8,8.67179335547152,26.198837983571195,41.4011620164288,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TN,66.2,8.67179335547152,58.5988379835712,73.8011620164288,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TP,46.2,4.969909455915671,41.843682288905,50.556317711095005,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FN,39.8,22.98260211551338,19.654861032993587,59.94513896700641,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FP,21.2,44.08174225232029,-17.439350719182638,59.83935071918263,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TN,78.8,44.08174225232029,40.16064928081736,117.43935071918264,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TP,14.2,22.982602115513377,-5.945138967006407,34.345138967006406,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FN,10.8,6.016643582596529,5.526179373547106,16.073820626452896,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FP,28.8,11.077003204838393,19.09057859602335,38.50942140397665,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TN,71.2,11.077003204838393,61.49057859602335,80.90942140397665,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TP,43.2,6.016643582596529,37.92617937354711,48.4738206264529,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FN,22.2,3.5637059362410923,19.07627401970019,25.32372598029981,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FP,13.2,7.049822692805827,7.020557953989696,19.379442046010304,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TN,86.8,7.049822692805826,80.62055795398969,92.9794420460103,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TP,31.8,3.5637059362410923,28.67627401970019,34.92372598029981,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FN,8.8,4.494441010848846,4.860448756520612,12.73955124347939,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FP,32.6,7.197221686178633,26.29135703974302,38.90864296025698,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TN,67.4,7.197221686178632,61.09135703974302,73.708642960257,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TP,45.2,4.494441010848846,41.26044875652062,49.13955124347939,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FN,37.4,2.9664793948382653,34.799766164361365,40.00023383563863,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FP,5.4,1.51657508881031,4.070663323307448,6.729336676692553,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TN,94.6,1.51657508881031,93.27066332330745,95.92933667669254,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TP,16.6,2.9664793948382653,13.999766164361368,19.200233835638635,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FN,9.4,6.228964600958975,3.940071795343826,14.859928204656176,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FP,30.2,11.755849607748477,19.895543488373587,40.504456511626415,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TN,69.8,11.755849607748477,59.49554348837359,80.10445651162641,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TP,44.6,6.228964600958975,39.14007179534383,50.059928204656174,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FN,29.2,5.167204273105526,24.670745756749795,33.7292542432502,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FP,8.2,3.898717737923585,4.782623228264112,11.617376771735888,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TN,91.8,3.898717737923585,88.38262322826411,95.21737677173589,5
pima,showcase,3,non_iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TP,24.8,5.167204273105526,20.2707457567498,29.329254243250205,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FN,6.6,5.941380311005179,1.3921505398101228,11.807849460189876,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FP,36.0,9.1104335791443,28.01435287531436,43.98564712468564,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TN,64.0,9.1104335791443,56.01435287531436,71.98564712468564,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TP,47.4,5.94138031100518,42.19215053981012,52.60784946018988,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FN,22.8,5.06951674225463,18.356372652888183,27.24362734711182,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FP,12.6,3.714835124201342,9.343803445736114,15.856196554263883,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TN,87.4,3.714835124201342,84.14380344573613,90.65619655426389,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TP,31.2,5.06951674225463,26.75637265288818,35.64362734711182,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FN,7.8,5.540758070878027,2.9433114162013645,12.656688583798635,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FP,35.4,8.792041856133306,27.6934355254757,43.1065644745243,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TN,64.6,8.792041856133306,56.893435525475695,72.3065644745243,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TP,46.2,5.540758070878027,41.34331141620137,51.05668858379864,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FN,54.0,0.0,54.0,54.0,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FP,0.0,0.0,0.0,0.0,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TN,100.0,0.0,100.0,100.0,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TP,0.0,0.0,0.0,0.0,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FN,7.2,5.540758070878028,2.343311416201364,12.056688583798636,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FP,35.2,8.700574693662482,27.573610028329263,42.826389971670736,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TN,64.8,8.700574693662482,57.173610028329264,72.42638997167073,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TP,46.8,5.540758070878027,41.94331141620136,51.65668858379863,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FN,24.2,2.683281572999748,21.848,26.552,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FP,12.4,7.231873892705818,6.060983041511879,18.73901695848812,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TN,87.6,7.231873892705817,81.26098304151188,93.93901695848812,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TP,29.8,2.683281572999748,27.448,32.152,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FN,7.8,5.540758070878027,2.9433114162013645,12.656688583798635,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FP,35.4,8.792041856133306,27.6934355254757,43.1065644745243,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TN,64.6,8.792041856133306,56.893435525475695,72.3065644745243,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TP,46.2,5.540758070878027,41.34331141620137,51.05668858379864,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FN,39.4,3.8470768123342687,36.02788849531929,42.77211150468071,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FP,5.2,1.9235384061671343,3.513944247659645,6.886055752340355,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TN,94.8,1.9235384061671343,93.11394424765965,96.48605575234036,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TP,14.6,3.8470768123342687,11.227888495319291,17.972111504680708,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FN,7.8,5.540758070878027,2.9433114162013645,12.656688583798635,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FP,35.4,8.792041856133306,27.6934355254757,43.1065644745243,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TN,64.6,8.792041856133306,56.893435525475695,72.3065644745243,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TP,46.2,5.540758070878027,41.34331141620137,51.05668858379864,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FN,30.4,4.6690470119715,26.307399848507064,34.49260015149294,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FP,8.2,4.381780460041329,4.359200083315976,12.040799916684024,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TN,91.8,4.381780460041329,87.95920008331598,95.64079991668402,5
pima,showcase,5,iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TP,23.6,4.6690470119715,19.507399848507067,27.692600151492936,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FN,6.6,5.941380311005179,1.3921505398101228,11.807849460189876,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FP,36.0,9.1104335791443,28.01435287531436,43.98564712468564,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TN,64.0,9.1104335791443,56.01435287531436,71.98564712468564,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TP,47.4,5.94138031100518,42.19215053981012,52.60784946018988,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FN,22.8,5.06951674225463,18.356372652888183,27.24362734711182,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FP,12.6,3.714835124201342,9.343803445736114,15.856196554263883,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TN,87.4,3.714835124201342,84.14380344573613,90.65619655426389,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,TP,31.2,5.06951674225463,26.75637265288818,35.64362734711182,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FN,7.8,5.540758070878027,2.9433114162013645,12.656688583798635,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,FP,35.4,8.792041856133306,27.6934355254757,43.1065644745243,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TN,64.6,8.792041856133306,56.893435525475695,72.3065644745243,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,calib_f1_optimal,TP,46.2,5.540758070878027,41.34331141620137,51.05668858379864,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FN,54.0,0.0,54.0,54.0,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,FP,0.0,0.0,0.0,0.0,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TN,100.0,0.0,100.0,100.0,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,federated_sigmoid,fixed_0p5,TP,0.0,0.0,0.0,0.0,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FN,7.2,5.540758070878028,2.343311416201364,12.056688583798636,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,FP,35.2,8.700574693662482,27.573610028329263,42.826389971670736,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TN,64.8,8.700574693662482,57.173610028329264,72.42638997167073,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,calib_f1_optimal,TP,46.8,5.540758070878027,41.94331141620136,51.65668858379863,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FN,24.2,2.683281572999748,21.848,26.552,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,FP,12.4,7.231873892705818,6.060983041511879,18.73901695848812,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TN,87.6,7.231873892705817,81.26098304151188,93.93901695848812,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_isotonic,fixed_0p5,TP,29.8,2.683281572999748,27.448,32.152,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FN,7.8,5.540758070878027,2.9433114162013645,12.656688583798635,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,FP,35.4,8.792041856133306,27.6934355254757,43.1065644745243,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TN,64.6,8.792041856133306,56.893435525475695,72.3065644745243,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,calib_f1_optimal,TP,46.2,5.540758070878027,41.34331141620137,51.05668858379864,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FN,39.4,3.8470768123342687,36.02788849531929,42.77211150468071,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,FP,5.2,1.9235384061671343,3.513944247659645,6.886055752340355,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TN,94.8,1.9235384061671343,93.11394424765965,96.48605575234036,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,global_sigmoid,fixed_0p5,TP,14.6,3.8470768123342687,11.227888495319291,17.972111504680708,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FN,7.8,5.540758070878027,2.9433114162013645,12.656688583798635,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,FP,35.4,8.792041856133306,27.6934355254757,43.1065644745243,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TN,64.6,8.792041856133306,56.893435525475695,72.3065644745243,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,calib_f1_optimal,TP,46.2,5.540758070878027,41.34331141620137,51.05668858379864,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FN,30.4,4.6690470119715,26.307399848507064,34.49260015149294,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,FP,8.2,4.381780460041329,4.359200083315976,12.040799916684024,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TN,91.8,4.381780460041329,87.95920008331598,95.64079991668402,5
pima,showcase,5,iid,0.5,federated,fedprox,logistic,none,fixed_0p5,TP,23.6,4.6690470119715,19.507399848507067,27.692600151492936,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FN,9.8,6.058052492344384,4.489882863815526,15.110117136184474,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,FP,32.2,8.28854631404084,24.934768826802557,39.46523117319745,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TN,67.8,8.28854631404084,60.53476882680255,75.06523117319745,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,calib_f1_optimal,TP,44.2,6.058052492344384,38.88988286381553,49.51011713618448,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FN,18.4,14.240786495134316,5.917400270776925,30.882599729223077,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,FP,23.4,11.92895636675732,12.943808724014271,33.85619127598572,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TN,76.6,11.92895636675732,66.14380872401426,87.05619127598573,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_isotonic,fixed_0p5,TP,35.6,14.240786495134316,23.11740027077693,48.08259972922308,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FN,8.4,3.847076812334269,5.02788849531929,11.77211150468071,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,FP,33.6,5.549774770204643,28.735407930771583,38.46459206922842,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TN,66.4,5.549774770204643,61.53540793077159,71.26459206922843,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,calib_f1_optimal,TP,45.6,3.847076812334269,42.22788849531929,48.97211150468071,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FN,40.4,22.919424076533858,20.31023902581218,60.48976097418782,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,FP,21.0,44.19275958796871,-17.73666170438542,59.73666170438542,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TN,79.0,44.19275958796871,40.26333829561458,117.73666170438544,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,federated_sigmoid,fixed_0p5,TP,13.6,22.919424076533858,-6.489760974187819,33.68976097418782,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FN,9.0,4.847679857416329,4.750821255818955,13.249178744181044,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,FP,33.2,6.260990336999411,27.712000000000003,38.688,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TN,66.8,6.260990336999411,61.312,72.288,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,calib_f1_optimal,TP,45.0,4.847679857416329,40.75082125581896,49.24917874418104,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FN,22.8,2.7748873851023217,20.367703965385797,25.23229603461421,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,FP,12.8,6.300793600809346,7.277110900986695,18.322889099013302,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TN,87.2,6.300793600809345,81.6771109009867,92.7228890990133,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_isotonic,fixed_0p5,TP,31.2,2.7748873851023217,28.76770396538579,33.63229603461421,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FN,10.2,7.19027120489902,3.8974494052010966,16.5025505947989,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,FP,31.2,9.808159868191384,22.602768817811167,39.79723118218883,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TN,68.8,9.808159868191384,60.20276881781116,77.39723118218883,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,calib_f1_optimal,TP,43.8,7.19027120489902,37.497449405201095,50.1025505947989,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FN,38.0,2.1213203435596424,36.14058073582099,39.85941926417901,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,FP,5.6,1.6733200530681511,4.133270304384615,7.066729695615384,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TN,94.4,1.6733200530681511,92.93327030438462,95.8667296956154,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,global_sigmoid,fixed_0p5,TP,16.0,2.1213203435596424,14.140580735820992,17.859419264179007,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FN,9.0,4.301162633521313,5.229864723912417,12.770135276087585,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,FP,31.8,7.049822692805827,25.620557953989696,37.97944204601031,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TN,68.2,7.049822692805827,62.0205579539897,74.37944204601031,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,calib_f1_optimal,TP,45.0,4.301162633521313,41.229864723912414,48.77013527608759,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FN,29.2,2.3874672772626644,27.107292662601864,31.29270733739813,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,FP,7.6,3.781534080237808,4.285339233043597,10.914660766956402,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TN,92.4,3.7815340802378072,89.0853392330436,95.7146607669564,5
pima,showcase,5,non_iid,0.5,federated,fedavg,logistic,none,fixed_0p5,TP,24.8,2.3874672772626644,22.707292662601866,26.892707337398136,5
pima,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FN,9.8,6.058052492344384,4.489882863815526,15.110117136184474,5
pima,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,FP,32.2,8.28854631404084,24.934768826802557,39.46523117319745,5
pima,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TN,67.8,8.28854631404084,60.53476882680255,75.06523117319745,5
pima,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,calib_f1_optimal,TP,44.2,6.058052492344384,38.88988286381553,49.51011713618448,5
pima,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FN,18.4,14.240786495134316,5.917400270776925,30.882599729223077,5
pima,showcase,5,non_iid,0.5,federated,fedprox,logistic,federated_isotonic,fixed_0p5,FP,23.4,11.92895636675732,12.943808724014271,33.85619127598572,5
