dataset,experiment_track,clients,partition,alpha,run_type,algorithm,model,calibration,threshold_strategy,client_id,feature,method,rank_mean,rank_std,rank_ci95_low,rank_ci95_high,rank_n,contribution_mean,contribution_std,contribution_ci95_low,contribution_ci95_high,contribution_n
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0042692689549008594,0.008730751372384686,-0.01192210995171514,0.0033835720419134203,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.00486891717527194,0.009833555648383842,-0.013488408740274748,0.0037505743897308687,5
cdc,audit,5,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.00486891717527194,0.009833555648383842,-0.013488408740274748,0.0037505743897308687,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0074645524079420406,0.017470438370199924,-0.022778066822597205,0.007848962006713122,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0074645524079420406,0.017470438370199924,-0.022778066822597205,0.007848962006713122,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0017250474105973007,0.020770874539757424,-0.019931521680420065,0.016481426859225465,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0017250474105973007,0.020770874539757424,-0.019931521680420065,0.016481426859225465,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0018005282963061806,0.020777608341850683,-0.020012905003906147,0.016411848411293787,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.2,1.0954451150103321,1.2398000208289943,3.160199979171006,5,-0.0018005282963061806,0.020777608341850683,-0.020012905003906147,0.016411848411293787,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.00491472805365696,0.008135394914937876,-0.012045716106670986,0.002216259999357066,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.00491472805365696,0.008135394914937876,-0.012045716106670986,0.002216259999357066,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.004980765747728979,0.008310397945226226,-0.01226515072016434,0.0023036192247063826,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.004980765747728979,0.008310397945226226,-0.01226515072016434,0.0023036192247063826,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.0015319025809291196,0.02069528399823924,-0.019672118819749937,0.0166083136578917,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.0015319025809291196,0.02069528399823924,-0.019672118819749937,0.0166083136578917,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.0016115175431887993,0.020661534415198184,-0.019722150968147924,0.016499115881770325,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.0016115175431887993,0.020661534415198184,-0.019722150968147924,0.016499115881770325,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.0035141849530809796,0.026747752139125912,-0.02695962342821415,0.019931253522052193,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.0035141849530809796,0.026747752139125912,-0.02695962342821415,0.019931253522052193,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.00748391629824562,0.017444644800990602,-0.022774821652640102,0.007806989056148863,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.4,1.140175425099138,1.4005921753358141,3.399407824664186,5,-0.00748391629824562,0.017444644800990602,-0.022774821652640102,0.007806989056148863,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.01561047421475618,0.03537397346689025,-0.04661712906280245,0.015396180633290093,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.01561047421475618,0.03537397346689025,-0.04661712906280245,0.015396180633290093,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.6,0.8944271909999159,1.8160000000000003,3.384,5,0.01672596468929482,0.02818173765983878,-0.007976417514239598,0.04142834689282923,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.6,0.8944271909999159,1.8160000000000003,3.384,5,0.01672596468929482,0.02818173765983878,-0.007976417514239598,0.04142834689282923,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.6,0.5477225575051661,2.119900010414497,3.080099989585503,5,0.0023790206250652404,0.006663583644839606,-0.0034618679683526923,0.008219909218483173,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.6,0.5477225575051661,2.119900010414497,3.080099989585503,5,0.0023790206250652404,0.006663583644839606,-0.0034618679683526923,0.008219909218483173,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.6,0.5477225575051661,2.119900010414497,3.080099989585503,5,0.0024315314508531398,0.006754895909848109,-0.0034893958718062797,0.00835245877351256,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.6,0.5477225575051661,2.119900010414497,3.080099989585503,5,0.0024315314508531398,0.006754895909848109,-0.0034893958718062797,0.00835245877351256,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.012204820385521158,0.02488493922250879,-0.034017431346773486,0.009607790575731166,5
cdc,audit,3,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.012204820385521158,0.02488493922250879,-0.034017431346773486,0.009607790575731166,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.012334619998344681,0.02474922485177333,-0.034028272068669665,0.009359032071980305,5
cdc,audit,3,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.012334619998344681,0.02474922485177333,-0.034028272068669665,0.009359032071980305,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.6,1.140175425099138,1.6005921753358143,3.599407824664186,5,0.01675360094007316,0.029404549526882574,-0.009020623123155377,0.0425278250033017,5
cdc,audit,5,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.6,1.140175425099138,1.6005921753358143,3.599407824664186,5,0.01675360094007316,0.029404549526882574,-0.009020623123155377,0.0425278250033017,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.008687171062266219,0.018275651425367752,-0.0247064858389898,0.007332143714457362,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.6,0.5477225575051661,2.119900010414497,3.080099989585503,5,0.008506528341104599,0.01618810124194441,-0.005682968021920894,0.02269602470413009,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.008687171062266219,0.018275651425367752,-0.0247064858389898,0.007332143714457362,5
cdc,audit,5,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.6,0.5477225575051661,2.119900010414497,3.080099989585503,5,0.008506528341104599,0.01618810124194441,-0.005682968021920894,0.02269602470413009,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.00863751199031588,0.01845592223013527,-0.024814841094376414,0.007539817113744655,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.00863751199031588,0.01845592223013527,-0.024814841094376414,0.007539817113744655,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.01196538486645084,0.024016196438511855,-0.03301650920307117,0.009085739470169493,5
cdc,audit,5,non_iid,1.0,federated,fedavg,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.01196538486645084,0.024016196438511855,-0.03301650920307117,0.009085739470169493,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.011941110646304381,0.02384425725946693,-0.03284152364752745,0.008959302354918689,5
cdc,audit,5,non_iid,1.0,federated,fedprox,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.6,2.1908902300206647,0.6796000416579882,4.520399958342012,5,-0.011941110646304381,0.02384425725946693,-0.03284152364752745,0.008959302354918689,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.8,0.8366600265340756,2.0666351521923074,3.533364847807692,5,0.01690913539024942,0.028366035437735273,-0.007954790938200656,0.04177306171869949,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.8,0.8366600265340756,2.0666351521923074,3.533364847807692,5,0.01690913539024942,0.028366035437735273,-0.007954790938200656,0.04177306171869949,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.015800657585981922,0.03561977175165715,-0.04702276413003692,0.015421448958073073,5
cdc,audit,3,iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.015800657585981922,0.03561977175165715,-0.04702276413003692,0.015421448958073073,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.00486250599001224,0.008214311486200226,-0.012062667467640644,0.002337655487616163,5
cdc,audit,3,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.00486250599001224,0.008214311486200226,-0.012062667467640644,0.002337655487616163,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.004821841889961641,0.008250113164167855,-0.01205338492196256,0.002409701142039278,5
cdc,audit,3,non_iid,0.1,federated,fedprox,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.004821841889961641,0.008250113164167855,-0.01205338492196256,0.002409701142039278,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.01619709395521298,0.02951117990355976,-0.04206478366456243,0.009670595754136462,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.8,0.44721359549995787,2.408,3.1919999999999997,5,0.00888959088243094,0.02050371099099581,-0.009082704211784535,0.026861885976646415,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.01619709395521298,0.02951117990355976,-0.04206478366456243,0.009670595754136462,5
cdc,audit,3,non_iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.8,0.44721359549995787,2.408,3.1919999999999997,5,0.00888959088243094,0.02050371099099581,-0.009082704211784535,0.026861885976646415,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.015288905471798961,0.027576083525733704,-0.039460408419965995,0.00888259747636807,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.8,0.44721359549995787,2.408,3.1919999999999997,5,0.009165171416563199,0.021274800926212672,-0.009483013806321315,0.027813356639447714,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,Age,single_feature_probability_delta,2.8,2.4899799195977463,0.6174363697706315,4.982563630229368,5,-0.015288905471798961,0.027576083525733704,-0.039460408419965995,0.00888259747636807,5
cdc,audit,3,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.8,0.44721359549995787,2.408,3.1919999999999997,5,0.009165171416563199,0.021274800926212672,-0.009483013806321315,0.027813356639447714,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,2.8,1.3038404810405297,1.657133428610321,3.9428665713896787,5,-0.0033613819088528394,0.026746859799930696,-0.02680603821419501,0.02008327439648933,5
cdc,audit,5,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,2.8,1.3038404810405297,1.657133428610321,3.9428665713896787,5,-0.0033613819088528394,0.026746859799930696,-0.02680603821419501,0.02008327439648933,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.8,1.0954451150103321,1.839800020828994,3.7601999791710057,5,0.00242166623051074,0.006175097666433388,-0.002991045524228647,0.007834377985250128,5
cdc,audit,5,non_iid,0.1,federated,fedavg,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.8,1.0954451150103321,1.839800020828994,3.7601999791710057,5,0.00242166623051074,0.006175097666433388,-0.002991045524228647,0.007834377985250128,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,calib_f1_optimal,global,HighBP,single_feature_probability_delta,2.8,0.44721359549995787,2.408,3.1919999999999997,5,0.0086773675778186,0.016626177181916814,-0.005896119276992377,0.02325085443262958,5
cdc,audit,5,non_iid,0.5,federated,fedprox,mlp,none,fixed_0p5,global,HighBP,single_feature_probability_delta,2.8,0.44721359549995787,2.408,3.1919999999999997,5,0.0086773675778186,0.016626177181916814,-0.005896119276992377,0.02325085443262958,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,calib_f1_optimal,global,GenHlth,single_feature_probability_delta,3.0,1.4142135623730951,1.7603871572139953,4.239612842786005,5,-0.004449564430868781,0.02804553118983339,-0.029032556399447525,0.020133427537709962,5
cdc,audit,3,iid,0.5,federated,fedavg,mlp,none,fixed_0p5,global,GenHlth,single_feature_probability_delta,3.0,1.4142135623730951,1.7603871572139953,4.239612842786005,5,-0.004449564430868781,0.02804553118983339,-0.029032556399447525,0.020133427537709962,5
